idrss_entries,title,public_date,category,provider,number_of_articles
"24271","Murder trial of Philly abortion doctor looms","Sun Mar 17 13:50:00 EDT 2013","Health","The Associated Press","-1"
"24273","Murder Trial of Philly Abortion Doctor...","Sun Mar 17 14:00:55 EDT 2013","Health","ABC News","2"
"24408","'Salt Sugar Fat' by Michael Moss","Sun Mar 17 15:23:07 EDT 2013","Health","New York Times","12"
"24418","'Salt Sugar Fat” by Michael Moss","Sun Mar 17 15:23:07 EDT 2013","Health","New York Times","12"
"24464","Research foundation may take over hospitals in Monroe, Shreveport","Sun Mar 17 12:43:21 EDT 2013","Health","Alexandria Town Talk","11"
"24468","Deaths in Libya From Alcohol Poison Reaches 87","Sun Mar 17 15:55:14 EDT 2013","Health","ABC News","7"
"24483","Deaths in Libya from alcohol poison reaches 87","Sun Mar 17 16:10:10 EDT 2013","Health","MyrtleBeachOnline.com","8"
"24576","Support group for mental illness meets","Sun Mar 17 17:26:39 EDT 2013","Health","Pittsburg Morning Sun","10"
"24641","Poison Control Center plans events for special week","Sun Mar 17 08:48:50 EDT 2013","Health","WoodwardNews.net (subscription)","10"
"24702","Liver kept alive outside body and fit for transplantation too","Sun Mar 17 17:47:39 EDT 2013","Health","Times of India","39"
"24714","Affordable Care Act: Rural hospitals face coverage quandary","Sat Mar 16 23:44:15 EDT 2013","Health","Amarillo.com","11"
"24749","Cereal With 70$ Sugar Hooks Kids on Junk-Food Bliss Point","Sun Mar 17 19:27:08 EDT 2013","Health","Bloomberg","13"
"24780","The case for a Texas solution","Sun Mar 17 19:49:40 EDT 2013","Health","Houston Chronicle","12"
"24811","Experts explain ways to keep kids safe from poison","Sun Mar 17 20:06:04 EDT 2013","Health","fox13now.com","11"
"24864","Close Call: Boys Save 12-Week-Old Infant with CPR","Sun Mar 17 20:31:46 EDT 2013","Health","Counsel & Heal","18"
"24870","Swiss police storm home of fugitive in HIV trial","Fri Mar 15 10:08:00 EDT 2013","Health","The Associated Press","17"
"25020","Two Boys, Aged 9 And 10, Show Mom How To Do CPR And Save Infants Life","Sun Mar 17 22:19:14 EDT 2013","Health","StudentNewsIE.com","19"
"25102","Cancer survivors walk in UCF Relay For Life","Sun Mar 17 23:24:31 EDT 2013","Health","Central Florida Future","20"
"25149","Small hospitals could gain from expansion of Medicaid - The Tribune","Sun Mar 17 23:59:54 EDT 2013","Health","Democrat","21"
"25158","Ole Miss upsets No. 13 Florida 66-63 for SEC title - WDAM.COM - TV 7 - News ... - WDAM","Sun Mar 17 17:09:36 EDT 2013","Health","TV","10"
"25165","Why don't teens get shots for HPV and other diseases?","Mon Mar 18 00:03:29 EDT 2013","Health","USA TODAY","6"
"25172","State found better than most on gun-owner mental-health checks","Sun Mar 17 23:57:56 EDT 2013","Health","The Seattle Times","6"
"25173","Terminally Ill Man's Heartwarming Victory","Mon Mar 18 00:08:01 EDT 2013","Health","The Post Game (blog)","20"
"25177","Parental Fear Deters HPV Vax for Teens","Mon Mar 18 00:01:10 EDT 2013","Health","MedPage Today","6"
"25205","G Cover Helping the mentally ill quit smoking","Mon Mar 18 00:08:34 EDT 2013","Health","Boston Globe","9"
"25255","Spotlight: Outstanding senior volunteers wanted - The News","Mon Mar 18 01:12:28 EDT 2013","Health","Press","11"
"25278","Mayo doctors: Too few kids are getting the HPV vaccine","Mon Mar 18 01:03:41 EDT 2013","Health","Minneapolis Star Tribune","8"
"25286","FDA: Add arrhythmia risk warning on azithromycin","Sun Mar 17 17:35:49 EDT 2013","Health","GMA News","9"
"25300","FDA warns about Zithromax and fatal heart risks","Mon Mar 18 01:54:01 EDT 2013","Health","Boston Globe","10"
"25334","Murder trial of Philly abortion doctor looms; case prompted tighter rules for Pa ...","Sun Mar 17 13:51:37 EDT 2013","Health","The Republic","5"
"25335","Ovarian cancer patients getting substandard care?","Mon Mar 18 01:53:55 EDT 2013","Health","Boston Globe","9"
"25338","Pa. abortion doc's capital murder trial starting","Mon Mar 18 02:30:00 EDT 2013","Health","The Associated Press","6"
"25366","Philly abortion doctor's murder trial starts Monday; case led Pa. to tighten clinic ...","Mon Mar 18 02:33:11 EDT 2013","Health","Minneapolis Star Tribune","6"
"25370","Parental concerns rise over HPV vaccine: study","Mon Mar 18 02:52:46 EDT 2013","Health","AsiaOne","8"
"25381","'House of Horrors' abortion doctor murder trial begins","Mon Mar 18 03:03:27 EDT 2013","Health","Philadelphia Inquirer","7"
"25404","Novartis says Alcon's eye drug Jetrea gets EU approval","Mon Mar 18 02:33:05 EDT 2013","Health","Reuters UK","7"
"25407","EU expands use of Roche's Pegasys in chronic hepatitis C","Mon Mar 18 03:22:15 EDT 2013","Health","Reuters","2"
"25408","Mayo Clinic to hold trial for BrainStorm's ALS stem cell therapy","Mon Mar 18 03:22:15 EDT 2013","Health","Reuters","-1"
"25409","Planning begins for May fundraiser","Mon Mar 18 03:20:39 EDT 2013","Health","Sierra Vista Herald","10"
"25449","ThromboGenics eye drug Jetrea approved in EU","Mon Mar 18 04:00:59 EDT 2013","Health","PharmaTimes","8"
"25455","Novartis cleared by EU for eye-care drug Jetrea","Mon Mar 18 04:05:09 EDT 2013","Health","MarketWatch","9"
"25545","Trail Starts For Phila. Abortion Doctor Charged With 8 Counts Of Murder","Mon Mar 18 04:47:54 EDT 2013","Health","KYW Newsradio","10"
"25550","Parents' fear keeps teens from getting HPV shots","Mon Mar 18 05:26:25 EDT 2013","Health","Herald Times Reporter","10"
"25565","First Fatal Case of Human Rabies in Maryland Since 1976","Mon Mar 18 05:36:48 EDT 2013","Health","Patch.com","6"
"25600","Despite evidence, parents' fears of HPV vaccine grow","Mon Mar 18 06:06:02 EDT 2013","Health","Reuters","11"
"25623","Top court to hear arguments over generic drugmaker liability","Mon Mar 18 06:06:36 EDT 2013","Health","Chicago Tribune","4"
"25657","National Alliance on Mental Illness affiliate comes to Kaua'i","Mon Mar 18 06:39:17 EDT 2013","Health","Thegardenisland.com","11"
"25681","Abortion Doctor Gosnell's Murder Trial Begins Today","Mon Mar 18 06:57:19 EDT 2013","Health","MyFox Philadelphia","11"
"25692","Rabies care urged as warm weather returns","Mon Mar 18 06:59:37 EDT 2013","Health","Daily Journal Online","7"
"25712","Blood Test Tracks Response To Cancer Treatment","Mon Mar 18 06:18:02 EDT 2013","Health","Medical News Today","12"
"25718","Lawmakers, health advocates lobby for Medicaid expansion","Mon Mar 18 07:15:57 EDT 2013","Health","Big News Network.com","17"
"25743","Swiss police storm flat and arrest music teacher 'healer' accused of infecting 16 ...","Mon Mar 18 07:30:20 EDT 2013","Health","Daily Mail","18"
"25753","29 States Get 'F' For Price Transparency Laws","Mon Mar 18 06:23:45 EDT 2013","Health","Kaiser Health News","4"
"25759","Medicaid expansion aside, several more decisions from Affordable Care Act ...","Mon Mar 18 07:43:51 EDT 2013","Health","Business Journal (blog)","21"
"25788","Health Care Prices Remain A Mystery In Most States","Mon Mar 18 00:01:23 EDT 2013","Health","Forbes","4"
"25827","Philadelphia NCAA Tournament Dance Card, Abortion Doctor Trial, Corbett's ...","Mon Mar 18 08:17:00 EDT 2013","Health","iradiophilly.com","11"
"25828","When States Reject Medicaid Expansion, Providers, Businesses Will Pay","Mon Mar 18 08:20:46 EDT 2013","Health","HealthLeaders Media","19"
"25829","Novo Nordisk 'pleased' with obesity trial results","Mon Mar 18 08:14:14 EDT 2013","Health","Reuters","2"
"25867","Murder trial of Philly abortion doctor looms - Winston","Mon Mar 18 08:33:33 EDT 2013","Health","Salem Journal","11"
"25868","Many parents say no to HPV vaccine, but other vaccination's up: study","Mon Mar 18 08:31:53 EDT 2013","Health","Los Angeles Times","14"
"25879","What an unusual Swedish mannequin reveals about body image","Mon Mar 18 08:41:28 EDT 2013","Health","Washington Post (blog)","24"
"25892","Zithromax may Trigger Lethal Heart Problems, Says FDA","Mon Mar 18 08:36:08 EDT 2013","Health","TopNews Arab Emirates","10"
"25935","California scores poorly on posting healthcare prices, report says","Mon Mar 18 09:03:29 EDT 2013","Health","Los Angeles Times","5"
"25936","Drugs for Early-Stage Alzheimer's","Sun Mar 17 21:14:53 EDT 2013","Health","New York Times","9"
"25951","Novo Nordisk obesity drug results underwhelm investors","Mon Mar 18 08:14:14 EDT 2013","Health","Reuters","3"
"25980","Parents' Worries About HPV Vaccine on the Rise: Study","Mon Mar 18 09:05:51 EDT 2013","Health","U.S. News & World Report","17"
"25981","Most states earn 'F' in price transparency: report","Mon Mar 18 00:14:32 EDT 2013","Health","ModernHealthcare.com","-1"
"25991","Novo Drops as JPMorgan Says Rivals Gain Ground: Copenhagen Mover","Mon Mar 18 06:31:54 EDT 2013","Health","Bloomberg","5"
"26014","Kermit Gosnell, Pennsylvania Abortion Doctor, Pleads Not Guilty In Capital ...","Mon Mar 18 08:57:56 EDT 2013","Health","Huffington Post","13"
"26076","Rabies Death in Organ Transplant Recipient Confirmed","Mon Mar 18 09:57:09 EDT 2013","Health","Kansas City infoZine","9"
"26077","Applying for Obamacare plan could be challenging - Longview News","Mon Mar 18 09:39:38 EDT 2013","Health","Journal","21"
"26081","Care about Obamacare? Then you should really care about Arkansas.","Mon Mar 18 09:58:56 EDT 2013","Health","Washington Post (blog)","22"
"26130","Warning for antibiotic drug Azithromycin","Mon Mar 18 09:28:11 EDT 2013","Health","gulfnews.com","11"
"26137","Resistance to HPV Vaccines Needs New Solutions","Mon Mar 18 10:02:20 EDT 2013","Health","New York Times (blog)","22"
"26144","SEK NAMI Supports Mental Illness Program","Mon Mar 18 08:54:51 EDT 2013","Health","TopNews Arab Emirates","14"
"26165","Pfizer Drug 'Zirthromax' Can Cause Fatal Heart Risks","Mon Mar 18 10:47:17 EDT 2013","Health","Nature World News","12"
"26190","Abbott MitraClip Study Data Isn't Easy to Interpret","Mon Mar 18 08:33:13 EDT 2013","Health","Bloomberg","3"
"26191","Blood Work Might be Able to Track Progress of Cancer Treatment","Mon Mar 18 10:42:12 EDT 2013","Health","Counsel & Heal","13"
"26192","Must-Read: 'I'm One Of The 26 Percent With Mental Illness'","Mon Mar 18 10:51:54 EDT 2013","Health","WBUR","12"
"26193","US abortion doctor goes under trial for murder today","Mon Mar 18 04:48:49 EDT 2013","Health","Straits Times","-1"
"26203","Blood tests could reveal women's response to breast cancer treatment","Mon Mar 18 11:06:34 EDT 2013","Health","CSL Recruitment","12"
"26222","WHO: Drug Resistant Tuberculosis a Growing Problem","Mon Mar 18 10:31:26 EDT 2013","Health","U.S. News & World Report","6"
"26234","Drug-Resistant Tuberculosis Spreads as $1.6 Billion Needed","Mon Mar 18 10:18:47 EDT 2013","Health","Bloomberg","6"
"26251","FDA staff does not recommend approval of Abbott's heart device","Mon Mar 18 10:10:51 EDT 2013","Health","Reuters","4"
"26287","Abortion doc Gosnell a 'wolf in sheeps' clothing,' says prosecutor [updated]","Mon Mar 18 11:35:46 EDT 2013","Health","Newsworks.org","15"
"26291","29 states fail in healthcare price transparency","Mon Mar 18 11:36:58 EDT 2013","Health","FierceHealthcare","5"
"26317","California Receives 'D' Grade for Health Care Price Transparency","Mon Mar 18 11:46:41 EDT 2013","Health","California Healthline","4"
"26405","Copper depletion shows early success in triple-negative breast cancer ...","Mon Mar 18 12:15:10 EDT 2013","Health","Plain Dealer","15"
"26420","Parental Fear Blocks HPV Shot for Teens","Mon Mar 18 12:19:54 EDT 2013","Health","ABC News","33"
"26491","Moody's: DSH cuts put hospital bond ratings, state budgets at risk","Mon Mar 18 12:14:18 EDT 2013","Health","FierceHealthcare","26"
"26518","Weekly challenge: parents need to get over their fear of the HPV vaccine","Mon Mar 18 12:55:37 EDT 2013","Health","Boston.com","35"
"26533","Analysis: Antibiotics crisis prompts rethink on risks, rewards","Mon Mar 18 12:45:47 EDT 2013","Health","Reuters","-1"
"26581","Chronic Stress Contributes To Development Of Alzheimer's Disease, New ...","Mon Mar 18 12:57:45 EDT 2013","Health","Huffington Post","13"
"26597","Radiation Increases Heart Disease in Breast Cancer","Mon Mar 18 13:16:18 EDT 2013","Health","Huffington Post","14"
"26626","WHO: Drug-Resistant Tuberculosis a Growing Problem","Mon Mar 18 10:31:26 EDT 2013","Health","U.S. News & World Report","8"
"26643","Colorado gets a 'B' for health care price transparency","Mon Mar 18 13:40:59 EDT 2013","Health","Northern Colorado Business Report","9"
"26650","Study: Blood test tracks how cancer patients respond to treatment","Mon Mar 18 13:43:54 EDT 2013","Health","WGNtv.com","17"
"26680","Blood Testing Could Help Monitor Cancer Recovery Progress","Mon Mar 18 13:53:19 EDT 2013","Health","RTT News","17"
"26681","Mental care in crisis? Events, services spur push for funds","Mon Mar 18 13:38:37 EDT 2013","Health","Pueblo Chieftain","12"
"26697","Novo Nordisk hit by insulin drug doubts, downgrade","Mon Mar 18 13:58:35 EDT 2013","Health","MarketWatch (blog)","12"
"26733","Millions Got Free Preventive Care Due to Health Law, HHS Says","Mon Mar 18 14:08:17 EDT 2013","Health","U.S. News & World Report","17"
"26746","Global Health Agencies Need 'Significant Funding' To Combat Rise Of Drug ...","Mon Mar 18 14:10:02 EDT 2013","Health","ThinkProgress","9"
"26747","New York flunking health-care navigation","Mon Mar 18 14:13:25 EDT 2013","Health","Business First of Buffalo","11"
"26748","AAN: Treat Concussed Athletes Individually","Mon Mar 18 14:01:24 EDT 2013","Health","MedPage Today","6"
"26769","New concussion guidelines released for athletes: 'If in doubt, sit it out'","Mon Mar 18 14:23:24 EDT 2013","Health","CBS News","10"
"26799","NC woman says her child's father was donor of rabies-infected organs that went ...","Mon Mar 18 14:30:56 EDT 2013","Health","Washington Post","14"
"26800","Stress link to Alzheimer's","Mon Mar 18 14:30:35 EDT 2013","Health","Telegraph.co.uk","16"
"26801","New Guidelines for Handling Athletes With Concussions","Mon Mar 18 14:28:51 EDT 2013","Health","New York Times","13"
"26804","APNewsBreak: NC Woman IDs Donor in...","Mon Mar 18 14:35:34 EDT 2013","Health","ABC News","13"
"26811","APNewsBreak: NC woman says her child's father was donor of rabies-infected ...","Mon Mar 18 14:36:47 EDT 2013","Health","Washington Post","13"
"26813","Parents Worried About HPV Vaccine","Mon Mar 18 14:44:47 EDT 2013","Health","ABC News","42"
"26828","Massive funding boost needed to beat TB: UN","Mon Mar 18 14:35:00 EDT 2013","Health","AFP","10"
"26840","Can high levels of vitamin D help to prevent breast cancer?","Mon Mar 18 14:49:08 EDT 2013","Health","Globe and Mail","18"
"26885","Report suggests limited intake of dairy for breast cancer survival","Mon Mar 18 15:03:16 EDT 2013","Health","Milwaukee Journal Sentinel","16"
"26926","Mayor Bloomberg Seeks to Ban Cigarette Displays in NYC Stores","Mon Mar 18 15:22:19 EDT 2013","Health","Businessweek","67"
"26940","Parental Fear Blocks HPV Vaccination for Teens","Mon Mar 18 14:44:47 EDT 2013","Health","ABC News","44"
"26979","Doctors: Bench Athletes At First Concussion Sign","Mon Mar 18 15:30:03 EDT 2013","Health","NPR (blog)","21"
"26997","NYC mayor's next health proposal: Keep tobacco out of sight in stores","Mon Mar 18 15:08:30 EDT 2013","Health","CBS News","69"
"27004","Whatever Scenario You Use, Obamacare Makes the Deficit Worse","Mon Mar 18 15:48:29 EDT 2013","Health","Health Care News","28"
"27014","Fla. company supplied organs from man who was later diagnosed with rabies ...","Mon Mar 18 15:58:09 EDT 2013","Health","Washington Post","16"
"27030","Legislature should support Maryland Health Progress Act of 2013","Mon Mar 18 15:02:56 EDT 2013","Health","Baltimore Sun","35"
"27042","Fla. company supplied organs in rabies case","Mon Mar 18 14:31:38 EDT 2013","Health","Huffington Post","17"
"27049","High Blood Pressure May Add to Alzheimer's Risk, Study Finds","Mon Mar 18 16:05:09 EDT 2013","Health","U.S. News & World Report","18"
"27064","Study: Annual Mammography Not Needed","Mon Mar 18 16:01:47 EDT 2013","Health","MedPage Today","23"
"27076","FDA warns of mold in recalled specialty drugs","Mon Mar 18 16:18:00 EDT 2013","Health","The Associated Press","7"
"27077","NC Woman IDs Donor in Rabies Case","Mon Mar 18 16:04:47 EDT 2013","Health","ABC News","19"
"27100","Nations Need $1.6 Billion for TB Fight, Authorities Say","Mon Mar 18 16:27:05 EDT 2013","Health","Wall Street Journal","11"
"27107","Docs say keep trained eye on possible concussions","Mon Mar 18 16:34:00 EDT 2013","Health","The Associated Press","27"
"27114","Mold in IV solution prompts recall, halts production of New Jersey pharmacy","Mon Mar 18 16:31:59 EDT 2013","Health","Fox News","8"
"27125","7 Steps to Cut Cancer Risk in Half","Mon Mar 18 16:34:31 EDT 2013","Health","ABC News (blog)","4"
"27140","Paul Ryan, GOP Try to Cover Up Plan to Force Seniors to Wait Longer for ...","Mon Mar 18 16:37:28 EDT 2013","Health","Huffington Post (blog)","33"
"27151","AAN Releases New Sports Concussion Guidelines","Mon Mar 18 16:31:09 EDT 2013","Health","Medscape","30"
"27167","Mammograms Every Other Year OK for Women Over 50: Study","Mon Mar 18 16:05:11 EDT 2013","Health","U.S. News & World Report","29"
"27234","Concussed athletes should leave play right away, new US guidelines suggest","Mon Mar 18 17:11:13 EDT 2013","Health","CTV News","31"
"27252","Psych Effects Linger After False Positive Mammograms","Mon Mar 18 17:15:36 EDT 2013","Health","ABC News","33"
"27253","NYC tobacco: Will out of sight = out of mind?","Mon Mar 18 16:26:57 EDT 2013","Health","CNN","80"
"27262","NYC Mayor Wants Stores to Hide Cigarettes","Mon Mar 18 12:29:46 EDT 2013","Health","NBC New York","80"
"27300","Concussion suspected? You'rrrre outta the game, neurologists urge","Mon Mar 18 17:35:16 EDT 2013","Health","Los Angeles Times","33"
"27312","Uncontrolled hypertension increases risk for Alzheimer's, according to new UTD ...","Mon Mar 18 16:55:31 EDT 2013","Health","Dallas Morning News","21"
"27326","Docs: Keep trained eye on possible concussions","Mon Mar 18 17:45:45 EDT 2013","Health","USA TODAY","35"
"27329","71M Americans eligible for one free service of Obamacare, health officials say","Mon Mar 18 17:50:46 EDT 2013","Health","Washington Times","36"
"27349","Mold findings spark NJ compounding pharmacy recall","Mon Mar 18 17:37:12 EDT 2013","Health","CIDRAP","15"
"27357","More Parents Skipping HPV Vaccine For Kids","Mon Mar 18 17:43:27 EDT 2013","Health","NBC4i.com","49"
"27358","Mammograms: More Harm Than Good?","Mon Mar 18 17:15:36 EDT 2013","Health","ABC News","36"
"27363","More parents say 'no' to HPV vaccine, despite benefits","Mon Mar 18 18:08:12 EDT 2013","Health","WFAA","50"
"27398","Mammograms for women ages 50 to 74 may not be needed every year","Mon Mar 18 18:10:54 EDT 2013","Health","CBS News","33"
"27449","Most of U.S. flunks health price transparency test: study","Mon Mar 18 18:45:21 EDT 2013","Health","MarketWatch (blog)","16"
"27450","New York mayor wants to ban stores from displaying cigarettes","Mon Mar 18 18:51:08 EDT 2013","Health","Reuters","97"
"27475","What's Good for the Heart May Also Prevent Cancer","Mon Mar 18 16:05:11 EDT 2013","Health","U.S. News & World Report","7"
"27489","71 million received free preventive care under ACA: HHS","Mon Mar 18 19:04:36 EDT 2013","Health","ModernHealthcare.com","32"
"27519","Brazilian waxes may increase risk of viral infection","Mon Mar 18 18:44:17 EDT 2013","Health","NBCNews.com (blog)","6"
"27545","Rabies-infected organ donor was thought to be poisoned by fish","Mon Mar 18 19:33:15 EDT 2013","Health","Baltimore Sun","21"
"27551","NYC plan would keep tobacco products out of sight","Mon Mar 18 19:46:46 EDT 2013","Health","Boston.com","98"
"27554","Op-ed: Expand Medicaid under the Affordable Care Act to improve mental-health ...","Mon Mar 18 19:41:25 EDT 2013","Health","The Seattle Times","39"
"27586","Bloomberg meddles again","Mon Mar 18 17:51:59 EDT 2013","Health","Chicago Tribune","100"
"27592","Mayor Bloomberg bids to ban cigarettes and tobacco being displayed in any stores","Mon Mar 18 12:19:37 EDT 2013","Health","New York Daily News","-1"
"27596","Low-fat milk doesn't help toddlers' weight, study says UPDATED","Mon Mar 18 18:50:30 EDT 2013","Health","Los Angeles Times","7"
"27612","Concussion Guidelines Are Revised to Stress Individual Treatment","Mon Mar 18 20:10:32 EDT 2013","Health","New York Times","42"
"27624","Teens and Vaccines - WKBW","Mon Mar 18 20:09:21 EDT 2013","Health","TV","54"
"27641","Experts Said Fight Against Tuberculosis Needs Billions in Funding","Mon Mar 18 20:10:38 EDT 2013","Health","Counsel & Heal","17"
"27664","Kidney recipient who died of rabies got organ from Gainesville center","Mon Mar 18 19:53:50 EDT 2013","Health","Gainesville Sun","21"
"27670","NC airman at center of rabies case was outdoorsman","Mon Mar 18 20:39:04 EDT 2013","Health","Huffington Post","21"
"27686","False-positive mammograms take mental toll, study finds","Mon Mar 18 20:37:59 EDT 2013","Health","Los Angeles Times","37"
"27690","Family: NC airman who died from rabies and donated organs was outdoorsman ...","Mon Mar 18 20:42:15 EDT 2013","Health","Washington Post","23"
"27785","New Concussion Guidelines Stress Individual Treatment","Mon Mar 18 21:44:56 EDT 2013","Health","New York Times","45"
"27828","Mold forces recall by New Jersey pharmacy; Florida student planning attack kills ...","Mon Mar 18 22:05:26 EDT 2013","Health","Washington Post","20"
"27832","FDA experts cast doubt on heart device's readiness","Mon Mar 18 22:07:02 EDT 2013","Health","Los Angeles Times","10"
"27842","Health Experts Puzzed As More Parents Are Denying Children HPV Vaccine","Mon Mar 18 22:11:50 EDT 2013","Health","CBS Local","54"
"27852","Health Experts Puzzled As More Parents Are Denying Children HPV Vaccine","Mon Mar 18 22:11:50 EDT 2013","Health","CBS Local","54"
"27874","Studying drug-resistant HIV in Los Angeles County","Mon Mar 18 20:31:41 EDT 2013","Health","Los Angeles Times","22"
"27928","Drug achieves 6% weight loss in diabetics","Mon Mar 18 23:14:37 EDT 2013","Health","UPI.com","14"
"27931","Biennial Mammograms Associated With Lower Risk Of False-Positive Results","Mon Mar 18 23:28:25 EDT 2013","Health","Medical News Today","42"
"27940","Teens lagging on vaccinations","Mon Mar 18 23:27:19 EDT 2013","Health","6abc.com","55"
"27965","Whistleblowers allege 'serious wrongdoing' at VA center in Mississippi","Mon Mar 18 23:43:34 EDT 2013","Health","Washington Post","2"
"27971","The Smarter Healthcare Consumer Myth","Mon Mar 18 16:10:02 EDT 2013","Health","Forbes","26"
"27973","More Parents Growing Fearful of HPV Vaccine for Teens, Study Finds","Mon Mar 18 23:56:00 EDT 2013","Health","KMBZ","57"
"27978","Whistleblowers allege wrongdoing at VA center","Mon Mar 18 23:40:00 EDT 2013","Health","The Associated Press","2"
"27990","One in three elderly have dementia when they die","Tue Mar 19 00:02:54 EDT 2013","Health","USA TODAY","30"
"27991","Panel urges limited tests of anthrax vaccine in kids","Tue Mar 19 00:03:42 EDT 2013","Health","USA TODAY","5"
"27995","Test of anthrax vaccine in children gets tentative OK","Tue Mar 19 00:05:42 EDT 2013","Health","Reuters","5"
"27996","Parents cite lack of advisement as reason not to vaccinate daughters for HPV","Tue Mar 19 00:02:27 EDT 2013","Health","PhysBizTech","58"
"28014","Mayor Bloomberg Proposes Cigarette Display Ban","Tue Mar 19 00:00:52 EDT 2013","Health","NACS Online","-1"
"28021","New guideline for treating concussions","Tue Mar 19 00:05:58 EDT 2013","Health","UPI.com","46"
"28052","Arkansas: Replacing Medicaid Expansion with Obamacare's Exchanges Could ...","Tue Mar 19 00:23:33 EDT 2013","Health","Forbes","7"
"28053","Guidelines urge case-by-case handling of concussions","Tue Mar 19 00:42:27 EDT 2013","Health","Houston Chronicle","48"
"28069","Arkansas health plan for poor to add limited federal costs: report","Mon Mar 18 22:36:38 EDT 2013","Health","Chicago Tribune","7"
"28074","Whistle-blowers allege 'serious wrongdoing' at VA center in Mississippi","Tue Mar 19 00:42:48 EDT 2013","Health","Washington Post","3"
"28161","Work remains on health care","Tue Mar 19 01:23:39 EDT 2013","Health","Quad City Times","28"
"28205","Novo Nordisk Says Trial Shows Victoza Helps Patients Lose Weight","Mon Mar 18 10:44:49 EDT 2013","Health","Bloomberg","14"
"28222","Bloomberg cigarette plan gets praise, criticism","Tue Mar 19 02:50:24 EDT 2013","Health","Denver Post","135"
"28239","NC woman IDs donor in rabies case as child's father","Tue Mar 19 02:09:57 EDT 2013","Health","Pensacola News Journal","29"
"28240","Drug-Resistant Tuberculosis A Rising Threat","Tue Mar 19 03:05:33 EDT 2013","Health","Medical News Today","20"
"28241","Group issues updated concussion guidelines","Mon Mar 18 20:16:51 EDT 2013","Health","USA TODAY","48"
"28248","Alzheimer's 'Epidemic' Now A Deadlier Threat To Elderly","Tue Mar 19 03:15:49 EDT 2013","Health","NPR (blog)","37"
"28268","Bioethics Panel Warns Against Anthrax Vaccine Testing On Kids","Tue Mar 19 03:17:53 EDT 2013","Health","NPR (blog)","9"
"28269","Fungi found in N.J. pharmacy compounder's medicine","Tue Mar 19 03:24:04 EDT 2013","Health","The Tennessean","21"
"28272","Official: Donor of rabies-infected organs was from Jones County","Tue Mar 19 03:36:30 EDT 2013","Health","WCTI12.com","30"
"28273","Fungi found in NJ pharmacy compounder's medicine","Tue Mar 19 03:29:32 EDT 2013","Health","The Tennessean","21"
"28290","Bikini line waxing and shaving poses infection risk","Tue Mar 19 03:49:05 EDT 2013","Health","BBC News","12"
"28291","Bloomberg Seeks to Ban Cigarette Displays in New York's Stores","Mon Mar 18 13:18:38 EDT 2013","Health","Bloomberg","141"
"28293","Oklahoma woman proof that youth should not preclude breast cancer screening","Tue Mar 19 03:51:15 EDT 2013","Health","Tulsa World","47"
"28320","Drug May Lead to 6% Weight-loss in Type-2 Diabetics","Tue Mar 19 04:12:02 EDT 2013","Health","French Tribune","15"
"28346","Boiled Greek coffee may be key to longevity","Tue Mar 19 04:39:11 EDT 2013","Health","Times of India","4"
"28347","States fail to provide healthcare price transparency – study","Tue Mar 19 04:29:07 EDT 2013","Health","CivSource","18"
"28348","Uncontrolled hypertension ups Alzheimer's risk","Tue Mar 19 04:39:12 EDT 2013","Health","Times of India","35"
"28385","Out of sight, out of mouth","Tue Mar 19 04:12:38 EDT 2013","Health","New York Daily News","139"
"28397","NYC mayor proposes hiding cigarettes to curb smoking","Mon Mar 18 20:25:28 EDT 2013","Health","WOAI","-1"
"28447","Alabama scores 'F' for health care costs transparency","Tue Mar 19 05:57:52 EDT 2013","Health","Birmingham Business Journal","21"
"28464","High Blood Pressure Linked to Higher Risk of Alzheimer's Disease","Tue Mar 19 06:10:37 EDT 2013","Health","Latinos Post","37"
"28489","Experts: New Sports Concussion Rules a Game Changer","Tue Mar 19 06:24:54 EDT 2013","Health","ABC News","49"
"28558","How a Healthy Heart Can Lower Risk of Cancer","Tue Mar 19 05:47:31 EDT 2013","Health","TIME","14"
"28601","Staggering 1 in 3 seniors dies with dementia, report says","Tue Mar 19 07:33:23 EDT 2013","Health","CTV News","37"
"28602","Bloomberg Proposal: Hide the cigarettes","Tue Mar 19 07:47:42 EDT 2013","Health","USA TODAY","141"
"28603","NC Organ Donor With Rabies Was An Outdoorsman","Tue Mar 19 07:39:44 EDT 2013","Health","WFMY News 2","48"
"28627","The Cost of Health Care in Georgia Isn't Transparent, Study Says","Tue Mar 19 07:56:45 EDT 2013","Health","Patch.com","22"
"28644","To Stop Tuberculosis In Its Tracks, Urgent Global Action Is Needed","Tue Mar 19 08:01:49 EDT 2013","Health","Forbes","24"
"28674","Mixed reaction to Novo Nordisk obesity trial","Tue Mar 19 07:37:24 EDT 2013","Health","PMLiVE","17"
"28708","Bloomberg tobacco initiative slammed by NY convenience stores","Tue Mar 19 08:29:12 EDT 2013","Health","CBS News","141"
"28723","FDA now inspecting 'high risk' compounders","Tue Mar 19 08:37:29 EDT 2013","Health","FiercePharma Manufacturing","20"
"28724","Study Supports Less Frequent Mammogram Screening","Tue Mar 19 07:00:25 EDT 2013","Health","TIME","50"
"28739","New Studies Examines Why Teens Aren't Getting Vaccinated.","Tue Mar 19 06:10:43 EDT 2013","Health","OzarksFirst.com","67"
