idrss_entries,title,public_date,category,provider,number_of_articles
"19999","'Parallel universe' of life, darkest biosphere on Earth discovered on ocean's floor","Fri Mar 15 10:59:41 EDT 2013","Science","Science Recorder","12"
"20022","HUSAR: Sinkholes not unusual, falling into one is","Fri Mar 15 08:34:46 EDT 2013","Science","Quincy Herald Whig","19"
"20031","After Sinkhole Death, a Frenzy (Experts Say Unwarranted) Ensues","Fri Mar 15 11:18:23 EDT 2013","Science","New York Times","20"
"20059","Mars Rover Curiosity's Next Big Drive Is Months Away","Fri Mar 15 11:35:24 EDT 2013","Science","Space.com","72"
"20074","No 'Jurassic Park': Dinosaurs off the de-extinction menu","Fri Mar 15 11:48:04 EDT 2013","Science","Fox News","13"
"20104","Could we make Mars habitable?","Fri Mar 15 11:47:21 EDT 2013","Science","Washington Post (blog)","73"
"20136","A Jupiter Carousel: Hotspots Ride The Wave","Fri Mar 15 11:58:32 EDT 2013","Science","Scientific American (blog)","8"
"20155","New Mapping Techniques Will Help Us Find The Next Earth","Fri Mar 15 12:04:16 EDT 2013","Science","Business Insider","21"
"20170","Physicists Increasingly Confident They've Found the Higgs Boson","Fri Mar 15 12:15:06 EDT 2013","Science","National Geographic","197"
"20220","Inclement Weather Delays the Return of Three Astronauts to Earth","Fri Mar 15 12:32:05 EDT 2013","Science","Cleveland Leader","29"
"20267","Why monarch butterflies are dying in record numbers","Fri Mar 15 12:47:01 EDT 2013","Science","The Week Magazine","37"
"20284","Global warming fueled Somali famine?","Fri Mar 15 12:49:08 EDT 2013","Science","WND.com","7"
"20293","Rain forecast good news for worried farmers","Fri Mar 15 12:56:43 EDT 2013","Science","New Zealand Herald","72"
"20308","New Zealand parched as worst drought in 30 years takes toll","Fri Mar 15 13:03:20 EDT 2013","Science","NBCNews.com (blog)","73"
"20331","Early birds sported 4 wings","Fri Mar 15 13:06:48 EDT 2013","Science","Fox News","24"
"20388","Peek Into Exoplanet's Atmosphere Offers Clues To How It Was Formed","Fri Mar 15 13:06:16 EDT 2013","Science","NPR (blog)","25"
"20417","Hundreds of Starving Baby Sea Lions Wash Ashore in Mysterious Mass Stranding","Fri Mar 15 13:25:53 EDT 2013","Science","Wired","7"
"20454","5 Smart Things to Say About the Higgs Boson","Fri Mar 15 13:53:08 EDT 2013","Science","Businessweek","200"
"20455","Giant Alien Planet in Supersized Solar System May Solve Mystery","Thu Mar 14 14:04:56 EDT 2013","Science","Space.com","25"
"20470","Suit accuses EPA of ignoring harmful pesticides","Fri Mar 15 11:47:57 EDT 2013","Science","San Jose Mercury News","4"
"20471","Reviving the Woolly Mammoth: Will De-Extinction Become Reality?","Fri Mar 15 13:58:40 EDT 2013","Science","LiveScience.com","13"
"20483","Suit Accuses EPA of Ignoring Harmful Pesticides","Fri Mar 15 14:01:10 EDT 2013","Science","ABC News","4"
"20564","Five Smart Things to Say About the Higgs Boson","Fri Mar 15 13:53:08 EDT 2013","Science","Businessweek","202"
"20569","Where have all the monarch butterflies gone?","Fri Mar 15 14:06:52 EDT 2013","Science","Mother Nature Network","38"
"20612","It's Comet PANSTARRS in the Sky!","Fri Mar 15 14:13:09 EDT 2013","Science","Patch.com","22"
"20619","Watch Comet Pan-STARRS live on webcast","Fri Mar 15 14:28:53 EDT 2013","Science","NBCNews.com (blog)","5"
"20633","A Point of View: Crowd-sourcing comets","Fri Mar 15 13:17:57 EDT 2013","Science","BBC News","22"
"20669","Scientists closer to declaring discovery the 'God Particle'","Thu Mar 14 12:40:27 EDT 2013","Science","Computerworld","211"
"20769","New Zealand drought said worst in 30 years","Fri Mar 15 15:41:38 EDT 2013","Science","UPI.com","79"
"20814","Mars Curiosity rover on spring break after hitting pay dirt [video chat]","Fri Mar 15 15:46:30 EDT 2013","Science","Los Angeles Times","78"
"20990","Viewing the Pan-STARRS Comet","Fri Mar 15 16:56:07 EDT 2013","Science","Patch.com","21"
"21041","Comet Pan-STARRS can be seen with naked eye","Fri Mar 15 17:20:42 EDT 2013","Science","San Antonio Express","9"
"21042","Obama: Sequester diminishes US scientific research","Fri Mar 15 16:58:07 EDT 2013","Science","USA TODAY","109"
"21075","Astronaut, cosmonauts prepare to return to Earth tonight","Fri Mar 15 17:32:15 EDT 2013","Science","Florida Today","32"
"21076","Obama pitches clean-fuel car plan in Chicago but signals retreat on Keystone","Fri Mar 15 17:32:38 EDT 2013","Science","The Guardian","102"
"21118","Sinkholes: Getting to the bottom of science and pop culture","Fri Mar 15 16:13:23 EDT 2013","Science","Knoxville News Sentinel","22"
"21130","Attention stargazers: Pan-STARRS comet visible the next few nights","Fri Mar 15 17:49:26 EDT 2013","Science","Amarillo.com","10"
"21161","Comet Pan-STARRS In a Sky Near You!","Fri Mar 15 18:01:47 EDT 2013","Science","Patch.com","11"
"21208","American Paddlefish: Freshwater Species of the Week","Fri Mar 15 18:23:53 EDT 2013","Science","National Geographic","19"
"21227","Spacewatch: Success and a close shave for Curiosity","Fri Mar 15 18:31:21 EDT 2013","Science","The Guardian","81"
"21278","Scientists Discover Life Deep in Oceanic Crust, Nothing Horrifying Just Yet","Fri Mar 15 18:48:33 EDT 2013","Science","Geekosystem","15"
"21345","One Sinkhole Killed, and Many Others Opened, but Experts Counsel Not to Panic","Fri Mar 15 19:31:03 EDT 2013","Science","New York Times","22"
"21358","Jurassic Park in Real Life? Well, Sort Of","Fri Mar 15 19:32:51 EDT 2013","Science","W*USA 9","16"
"21359","Viewing Comet Pan-STARRS: A little tricky","Fri Mar 15 19:32:30 EDT 2013","Science","KHOU","12"
"21391","How a rover's Martian mountain would look on Earth","Fri Mar 15 19:47:16 EDT 2013","Science","NBCNews.com (blog)","86"
"21416","Stunning Photos Of Mars From The Curiosity Rover","Fri Mar 15 20:01:39 EDT 2013","Science","Forbes","88"
"21438","The Winter of the Monarch","Fri Mar 15 20:11:00 EDT 2013","Science","New York Times","43"
"21468","Four-Winged Birds? Extra Feathered Limbs May Have Helped Early Birds In ...","Fri Mar 15 20:27:22 EDT 2013","Science","Huffington Post","30"
"21489","Space Station Crew Departs to Earth","Fri Mar 15 19:56:58 EDT 2013","Science","RIA Novosti","39"
"21503","Soyuz Spacecraft Returning to Earth with US-Russian Crew","Fri Mar 15 20:05:21 EDT 2013","Science","Space.com","39"
"21575","US astronaut, Russian cosmonauts begin journey to Earth","Fri Mar 15 22:27:47 EDT 2013","Science","CNN International","40"
"21576","What's De-extinction and Should Scientists be Dabbling in it?","Fri Mar 15 21:25:27 EDT 2013","Science","Counsel & Heal","18"
"21672","Reviving Extinct Species Now Possible, Scientists Say","Fri Mar 15 23:32:56 EDT 2013","Science","Latinos Post","20"
"21690","3 astronauts return to Earth from space station","Fri Mar 15 23:40:00 EDT 2013","Science","The Associated Press","46"
"21696","3 astronauts return to Earth after 144-day mission to space station","Fri Mar 15 23:49:05 EDT 2013","Science","Fox News","48"
"21703","Texoma Couple Captures Images of Comet","Fri Mar 15 23:51:39 EDT 2013","Science","KFDX","15"
"21715","Southern Cross Stargazer for March 17-23","Sat Mar 16 00:02:27 EDT 2013","Science","MiamiHerald.com","23"
"21755","Soyuz spacecraft brings US-Russian space station crew back to Earth","Sat Mar 16 00:24:52 EDT 2013","Science","NBCNews.com (blog)","55"
"21809","Giant planet may explain evolution of solar system, increase chances of ...","Sat Mar 16 01:11:08 EDT 2013","Science","The Space Reporter","27"
"21810","Kazakhstan: Space Station Crew Returns After a Daylong Delay","Sat Mar 16 01:07:44 EDT 2013","Science","New York Times","60"
"21918","3 Astronauts Return to Earth From Space Station","Sat Mar 16 02:15:09 EDT 2013","Science","ABC News","64"
"21940","Russian-American crew returns to Earth from International Space Station","Sat Mar 16 02:44:22 EDT 2013","Science","Washington Post","66"
"21956","Herrett Center Offers Chance to See Comet - Twin Falls Times","Sat Mar 16 03:01:53 EDT 2013","Science","News","17"
"22024","Weekend could be good comet viewing - Fairbanks Daily News","Sat Mar 16 04:00:51 EDT 2013","Science","Miner","18"
"22077","Comet Pan-STARRS to be visible with naked eye for first time ever in ET","Sat Mar 16 05:03:21 EDT 2013","Science","Knoxville News Sentinel","20"
"22143","India to launch 1st navigational satellite in June","Sat Mar 16 06:10:10 EDT 2013","Science","Zee News","14"
"22149","NASA Says CME May Come on Earth within Next Three Days","Sat Mar 16 05:47:23 EDT 2013","Science","French Tribune","14"
"22154","When Can Duluth See the Pan-STARRS Comet?","Sat Mar 16 06:16:18 EDT 2013","Science","Patch.com","20"
"22157","3-man Russian-American crew returns safely to Earth from International Space ...","Sat Mar 16 06:25:39 EDT 2013","Science","Washington Post","76"
"22200","Sex in space snafu: Plant love gets freaky without gravity","Sat Mar 16 07:07:53 EDT 2013","Science","Fox News","18"
"22202","UMSL Offers Free Viewing of Pan-STARRS Comet","Sat Mar 16 07:12:32 EDT 2013","Science","Patch.com","22"
"22215","Quasar -- galactic beauty, deadly beast -- discovered 50 years ago","Sat Mar 16 07:28:53 EDT 2013","Science","CNN","5"
"22246","Peering into a gateway opened 50 years ago","Sat Mar 16 08:03:18 EDT 2013","Science","Los Angeles Times","5"
"22275","Science won't even consider resurrecting the dinosaurs","Sat Mar 16 08:31:47 EDT 2013","Science","msnNOW","21"
"22287","Stargazers capture images of comet","Sat Mar 16 08:44:14 EDT 2013","Science","CNN","22"
"22302","Space Station Crew Return Home After Almost Five Months in Space","Sat Mar 16 09:03:29 EDT 2013","Science","Latinos Post","90"
"22303","Did Ancient Feathered Birds Have Four Wings? Researchers Investigate Fossils ...","Sat Mar 16 08:34:53 EDT 2013","Science","Latinos Post","30"
"22327","Soyuz crew in chilly return after 144 days in Space","Sat Mar 16 09:20:40 EDT 2013","Science","BBC News","92"
"22328","Men accused of trafficking “caviar”","Sat Mar 16 09:22:48 EDT 2013","Science","Justice News Flash","23"
"22385","Soyuz astronauts return to Earth","Sat Mar 16 10:15:10 EDT 2013","Science","USA TODAY (blog)","94"
"22443","Coronal Mass Ejection From The Sun Speeding Towards Earth At 900 Miles Per ...","Sat Mar 16 10:03:18 EDT 2013","Science","Nature World News","15"
"22521","CME is Headed Towards Earth – It Will Be Here By Monday At The Latest","Sat Mar 16 11:47:21 EDT 2013","Science","Guardian Express","16"
"22650","Schmidt still scanning the skies 50 years after defining the quasar","Fri Mar 15 18:38:24 EDT 2013","Science","Register","5"
"22651","Student-designed robots battle it out Saturday","Fri Mar 15 21:43:29 EDT 2013","Science","San Jose Mercury News","16"
"22735","New Evidence Strengthens Fermilab's Case for the Higgs Boson","Sat Mar 16 14:11:01 EDT 2013","Science","Patch.com","17"
"22802","Physics Week in Review: March 16, 2013","Sat Mar 16 05:44:56 EDT 2013","Science","Scientific American (blog)","16"
"22824","God particle likely found","Sat Mar 16 15:08:43 EDT 2013","Science","USA TODAY","21"
"23029","It's the Higgs We Have ... But Is It the Higgs We Need? - About","Sat Mar 16 17:28:47 EDT 2013","Science","News & Issues","19"
"23097","Comet Pan-STARRS Wows Over Holland","Sat Mar 16 18:24:36 EDT 2013","Science","Universe Today","28"
"23134","Quasar discovery revealed evidence of a violent universe","Sat Mar 16 19:00:34 EDT 2013","Science","Los Angeles Times","5"
"23200","Higgs boson looks just like W&M's Marc Sher said it would. Now what?","Sat Mar 16 19:52:16 EDT 2013","Science","Virginia Gazette","19"
"23214","Quasar discovery a milestone that revealed a violent universe","Sat Mar 16 19:00:34 EDT 2013","Science","Los Angeles Times","5"
"23272","Bigfoot hunters will be gathering in Fort Worth","Sat Mar 16 18:16:01 EDT 2013","Science","Dallas Morning News","-1"
"23275","Bigfoot believers gather in Fort Worth, say more research is needed","Sat Mar 16 20:14:06 EDT 2013","Science","Fort Worth Star Telegram","5"
"23286","Branding Science To Save Us All","Sat Mar 16 21:07:01 EDT 2013","Science","Business Insider","21"
"23309","Young Massive Alien Planet Provide Clues to How Earth Was Created","Sat Mar 16 21:31:50 EDT 2013","Science","Nature World News","32"
"23343","Antarctica concerns grow as tourism numbers rise","Sat Mar 16 22:09:17 EDT 2013","Science","USA TODAY","-1"
"23351","6 students win big at annual Connecticut science fair","Sat Mar 16 22:19:43 EDT 2013","Science","New Haven Register","16"
"23449","CERN Now Certain It Has Discovered The Higgs Boson","Sat Mar 16 23:54:20 EDT 2013","Science","Forbes","23"
"23550","Quasars' 50th Anniversary: Distant Cosmic Bodies Remain Mysterious","Sun Mar 17 01:07:26 EDT 2013","Science","Huffington Post","10"
"23572","Hubble Image of Arp 116 Space Wallpaper","Fri Mar 15 12:26:50 EDT 2013","Science","Space.com","11"
"23603","Giant alien planet could force astronomers to rethink planet formation theory","Sun Mar 17 02:00:44 EDT 2013","Science","The Space Reporter","33"
"23614","Four move on to international science, engineering fair","Sun Mar 17 02:15:38 EDT 2013","Science","ABQ Journal","17"
"23669","ALMA: New Jewel of the Atacama Desert: Photos","Sun Mar 17 03:39:57 EDT 2013","Science","Discovery News","13"
"23712","Black-market caviar scheme leads to Hinsdale man's indictment","Thu Mar 14 21:21:40 EDT 2013","Science","Suburban Life Publications","23"
"23848","Tree Rings Reveal Ancient Solar Eruption, Study Suggests","Fri Mar 15 07:22:34 EDT 2013","Science","Huffington Post","18"
"23851","Keck Telescopes to seek funding on 20th anniversary","Sat Mar 16 16:37:07 EDT 2013","Science","SlashGear","9"
"23856","Somalia Famine Partially Blamed On Climate Change In New Study","Fri Mar 15 09:01:42 EDT 2013","Science","Huffington Post","7"
"23885","Sun Eruption Supercharges Northern Lights Displays This Weekend","Sun Mar 17 08:49:52 EDT 2013","Science","Space.com","18"
"23917","Melon-Headed Whale Dies Despite Rescue Efforts on Trinidad Beach [VIDEO]","Sat Mar 16 12:43:05 EDT 2013","Science","KpopStarz","8"
"23918","Thomas Jefferson, Munster win Science Olympiad","Sun Mar 17 01:49:48 EDT 2013","Science","nwitimes.com","5"
"23955","50 years ago: Quasars found","Sun Mar 17 08:40:34 EDT 2013","Science","Bayoubuzz","12"
"23967","Authorities allege poachers snagged Missouri paddlefish for the caviar","Fri Mar 15 00:30:27 EDT 2013","Science","Kansas City Star","23"
"24020","New study finds that bat-eating spiders are everywhere","Sun Mar 17 10:22:53 EDT 2013","Science","UPI.com (blog)","6"
"24036","Giant Wave of Solar Particles to Hit Earth by Monday","Sun Mar 17 10:59:38 EDT 2013","Science","Latinos Post","22"
"24050","Park High School robotics team back for more this year","Fri Mar 15 10:44:24 EDT 2013","Science","South Washington County Bulletin","16"
"24054","Moon meets Jupiter in St. Patrick's evening sky","Sun Mar 17 08:42:29 EDT 2013","Science","Fayetteville Observer (blog)","4"
"24065","See Jupiter near moon in daytime sky on March 17 or 18","Sun Mar 17 11:20:30 EDT 2013","Science","EarthSky (blog)","5"
"24114","Sciencetown USA wins 5th trophy","Sun Mar 17 07:58:19 EDT 2013","Science","Clintonchronicle","6"
"24186","CERN: We have discovered the 'God particle'","Sun Mar 17 12:55:16 EDT 2013","Science","Science Recorder","24"
"24190","God Particle Found and What it Means to You","Sun Mar 17 12:58:22 EDT 2013","Science","OzarksFirst.com","25"
"24191","The science of learning at its best","Sun Mar 17 12:59:41 EDT 2013","Science","Longview Daily News","7"
"24197","Bat-eating spiders are everywhere, study finds","Sat Mar 16 14:16:41 EDT 2013","Science","NBCNews.com (blog)","7"
"24216","Scientists Doing Research On Bat Eating Spiders","Sun Mar 17 13:14:44 EDT 2013","Science","KpopStarz","8"
"24244","Bat Eating Spiders: On the Rise in Every Continent, Minus Antarctica (VIDEO)","Sun Mar 17 13:36:21 EDT 2013","Science","Science World Report","9"
"24265","New restrictions bite Hong Kong shark fin traders","Sat Mar 16 23:31:21 EDT 2013","Science","AFP","19"
"24270","Higgs boson case strengthened by new CERN data analysis","Sun Mar 17 13:56:03 EDT 2013","Science","Newsday","27"
"24302","Microbes Thrive in Deepest Spot on Earth","Sun Mar 17 14:04:53 EDT 2013","Science","LiveScience.com","5"
"24313","Study: Massive galaxies produced stars soon after Big Bang","Sun Mar 17 14:21:13 EDT 2013","Science","The Space Reporter","14"
"24317","Scientists find active community at Earth's deepest spot","Sun Mar 17 14:16:47 EDT 2013","Science","GlobalPost","6"
"24318","Sanders holds energy roundtable","Sun Mar 17 14:24:49 EDT 2013","Science","WCAX","4"
"24354","7th panther death of 2013 reported in SW Florida","Sun Mar 17 13:58:35 EDT 2013","Science","MiamiHerald.com","3"
"24368","Auroras seen as far south as Colorado last night","Sun Mar 17 15:01:11 EDT 2013","Science","EarthSky (blog)","22"
"24420","Radioactive solar blast to hit Earth","Sun Mar 17 15:31:11 EDT 2013","Science","WND.com","23"
"24430","Bat-eating spiders: Bat death traps on all continents but one","Sun Mar 17 15:35:26 EDT 2013","Science","Los Angeles Times","12"
"24456","Aussie scientists set to resurrect extinct gastric-brooding frog","Sun Mar 17 05:46:40 EDT 2013","Science","DigitalJournal.com","19"
"24498","Galaxies produced stars shortly after Big Bang","Sun Mar 17 16:21:49 EDT 2013","Science","SlashGear","15"
"24499","Between the clouds, did anyone see an aurora this morning?","Sun Mar 17 16:20:41 EDT 2013","Science","Peninsula Daily","25"
"24556","Microbes thrive at ocean's deepest spot","Sun Mar 17 17:05:34 EDT 2013","Science","Sydney Morning Herald","8"
"24634","Lazarus Project Recreates Extinct Australian Frog","Fri Mar 15 20:13:45 EDT 2013","Science","Science 2.0","19"
"24741","Australian scientists hope to bring extinct frog back to life","Sun Mar 17 19:20:54 EDT 2013","Science","Irish Times","19"
"24767","Life Discovered in the Deepest Ocean","Sun Mar 17 19:35:50 EDT 2013","Science","Wall Street Journal","9"
"24793","NASA's Hubble Space Telescope captures a cosmic ring galaxy","Sun Mar 17 06:39:26 EDT 2013","Science","TG Daily","10"
"24818","Scientists Successfully Clone Extinct Frog Embryos","Sun Mar 17 20:08:59 EDT 2013","Science","Student Operated Press","21"
"24819","Earthquakes turn water into gold","Sun Mar 17 18:47:46 EDT 2013","Science","ABC Science Online","9"
"24841","Earthquake Turns Water to Gold Based on Nature Geoscience Study","Sun Mar 17 20:17:48 EDT 2013","Science","KpopStarz","10"
"24873","Webb Gets Wings","Sun Mar 17 20:40:13 EDT 2013","Science","Space Daily","10"
"24912","Earthquakes Turn Water Into Gold","Sun Mar 17 14:04:53 EDT 2013","Science","LiveScience.com","13"
"24926","Life Discovered in the Deepest Ocean - Wall Street Journal","Sun Mar 17 19:35:50 EDT 2013","Science","India","9"
"24928","Researchers revive genome of extinct Australian frog","Sun Mar 17 21:19:42 EDT 2013","Science","Science Recorder","22"
"24958","Deepest ocean 'teems with microbes'","Sun Mar 17 21:48:01 EDT 2013","Science","BBC News","10"
"24968","Scientists successfully create living embryo of an extinct species","Sun Mar 17 21:53:00 EDT 2013","Science","Current TV","23"
"25235","Bat-eating spiders: Some 'aggressive encounters between spiders and bats'","Sun Mar 17 17:07:09 EDT 2013","Science","Examiner.com","13"
"25268","Scientists Resurrect Bonkers Extinct Frog That Gives Birth Through Its Mouth","Fri Mar 15 16:40:45 EDT 2013","Science","Popular Science","22"
"25269","Scientists clone extinct frog that gives birth from its mouth","Mon Mar 18 01:20:45 EDT 2013","Science","Gizmag","22"
"25285","Earthquakes have the Midas touch, a new study claims.","Mon Mar 18 01:40:45 EDT 2013","Science","Inland Empire News","16"
"25305","Bat-Eating Spiders Are Everywhere","Sat Mar 16 11:32:35 EDT 2013","Science","Discovery News","13"
"25309","CERN particle 'a' Higgs, but not 'the' Higgs yet","Sun Mar 17 21:02:45 EDT 2013","Science","Duke University","31"
"25333","Global warming may have fueled Somali drought","Fri Mar 15 12:25:35 EDT 2013","Science","Daily Astorian","7"
"25410","Scientists work to resurrect extinct frog","Mon Mar 18 03:04:37 EDT 2013","Science","TG Daily","24"
"25470","Bacteria Thriving at World's Deepest Oceanic Trench","Mon Mar 18 04:18:23 EDT 2013","Science","Nature World News","11"
"25527","Tornado debris study could lead to better warnings","Mon Mar 18 05:09:44 EDT 2013","Science","Marin Independent Journal","4"
"25531","New study of tornado-blown debris from 2011 outbreak could lead to more ...","Mon Mar 18 05:11:57 EDT 2013","Science","Fox News","4"
"25556","Microbes flourish in deepest spot in world's oceans","Mon Mar 18 05:29:10 EDT 2013","Science","Times LIVE","11"
"25566","Tornado Debris Study Could Lead to...","Mon Mar 18 05:38:44 EDT 2013","Science","ABC News","5"
"25584","Spiders Eat Bats","Mon Mar 18 05:56:03 EDT 2013","Science","French Tribune","14"
"25586","Earthquakes Make Gold Veins in Less than a Second: Study","Mon Mar 18 05:57:46 EDT 2013","Science","Nature World News","20"
"25613","Weathering Change: Global Warming or Global Weirding?","Mon Mar 18 01:26:12 EDT 2013","Science","Explore Utah Science","11"
"25618","Climate Change This Week: Earth Shoots UP on GHG, Biggest Security Threat ...","Mon Mar 18 00:06:36 EDT 2013","Science","Huffington Post (blog)","11"
"25619","Sun Eruptions Might Mark their Appearance in the Northern Skies this Weekend","Mon Mar 18 06:19:36 EDT 2013","Science","TopNews Arab Emirates","29"
"25628","CERN Data Revealed the Particle Found Last Year to be Higgs Boson","Mon Mar 18 06:19:36 EDT 2013","Science","TopNews Arab Emirates","33"
"25648","Astronomers Gearing Up for Possible 'Comet of the Century'","Mon Mar 18 06:36:09 EDT 2013","Science","Space.com","4"
"25717","'Dead' part of the ocean actually full of life, discover scientists","Mon Mar 18 07:16:54 EDT 2013","Science","msnNOW","14"
"25731","Gold seams form in an earthquake-powered flash","Sun Mar 17 14:11:01 EDT 2013","Science","New Scientist","24"
"25732","Photos of debris give researchers insight into tornados","Mon Mar 18 05:51:35 EDT 2013","Science","Times LIVE","4"
"25735","Moon and Jupiter in front of Taurus the Bull on March 18","Mon Mar 18 03:04:48 EDT 2013","Science","EarthSky (blog)","6"
"25777","Bat-Catching Spiders Present Everywhere Except Antarctica: Study","Mon Mar 18 07:52:47 EDT 2013","Science","Nature World News","15"
"25825","Galaxies 'Birthed' Stars Shortly After the Big Bang: New Telescope Reveals ...","Mon Mar 18 08:20:42 EDT 2013","Science","Science World Report","19"
"25826","Feral hogs posing problems at Missouri wildlife refuge","Mon Mar 18 08:02:17 EDT 2013","Science","STLtoday.com","2"
"25866","Back from the dead, nearly: Scientists create living embryo of extinct frog that ...","Mon Mar 18 08:30:40 EDT 2013","Science","Daily Mail","29"
"25878","Taiwan's participation in telescope project helps astronomy stature","Mon Mar 18 08:38:19 EDT 2013","Science","Focus Taiwan News Channel","20"
"25884","Hundreds of dinosaur egg fossils found","Mon Mar 18 08:31:19 EDT 2013","Science","Fox News","5"
"25888","Scientists create living embryo of extinct frog that gives birth through its MOUTH","Mon Mar 18 08:39:37 EDT 2013","Science","Daily Mail","29"
"25902","Sanders to Hold Town Meeting on Global Warming; Sen. Sanders, Bernard (I ...","Mon Mar 18 08:48:41 EDT 2013","Science","Power Engineering Magazine","5"
"25903","Saving the Sea Lion Pups","Mon Mar 18 06:07:40 EDT 2013","Science","ABC News","8"
"25916","Robots compete to come in FIRST","Mon Mar 18 08:59:55 EDT 2013","Science","Virginia Business Magazine","6"
"25934","Researchers find microbial life at the bottom of the Mariana Trench","Mon Mar 18 09:02:40 EDT 2013","Science","SlashGear","18"
"25990","Study of Storm Debris May Save Public from Hazards","Mon Mar 18 08:56:04 EDT 2013","Science","French Tribune","4"
"26045","Scientists clone extinct frog – Jurassic Park here we come?","Mon Mar 18 09:32:54 EDT 2013","Science","The Guardian (blog)","31"
"26055","Moab Witnesses Climate Change","Mon Mar 18 09:11:18 EDT 2013","Science","TopNews Arab Emirates","12"
"26070","TJ Middle, Munster High advance to national Science Olympiad - Post","Sun Mar 17 00:01:46 EDT 2013","Science","Tribune","7"
"26108","Facebook May Help Create Better Tornado Debris Warnings","Mon Mar 18 10:01:29 EDT 2013","Science","Science World Report","5"
"26136","Chasing Tornado Debris For Better Warnings","Mon Mar 18 10:16:12 EDT 2013","Science","Discovery News","5"
"26142","Thriving Life Found At The Bottom Of Mariana Trench","Mon Mar 18 10:08:50 EDT 2013","Science","Business Insider","22"
"26143","A Weekend of Comet PANSTARRS: Spectacular Images and Videos","Mon Mar 18 10:42:34 EDT 2013","Science","Universe Today","6"
"26217","Majority of the world's gold deposits formed by earthquakes","Mon Mar 18 11:01:53 EDT 2013","Science","SlashGear","29"
"26242","Astronomers & Other Scientists Prepare for What Could be the 'Comet of the ...","Mon Mar 18 11:18:02 EDT 2013","Science","Cleveland Leader","7"
"26268","Want to Save Starving Sea Lion Pups? Here's How","Mon Mar 18 11:27:56 EDT 2013","Science","Huffington Post","8"
"26282","Plankton Ingests Different Carbon Dioxide And Nitrogen Ratios Than Estimated","Mon Mar 18 11:26:53 EDT 2013","Science","Science World Report","5"
"26290","Antarctica's first whale skeleton found with nine new deep-sea species","Mon Mar 18 10:12:04 EDT 2013","Science","Science Codex","-1"
"26369","Major astronomy project goes live","Mon Mar 18 12:02:44 EDT 2013","Science","Taipei Times","21"
"26404","Birds might be evolving to dodge vehicles","Mon Mar 18 12:05:09 EDT 2013","Science","USA TODAY","8"
"26462","Genes, Not Light, Make Roosters Crow at Dawn","Mon Mar 18 12:04:59 EDT 2013","Science","Discovery News","5"
"26477","70-Million-Year-Old Dinosaur Egg Fossils Discovered In Spain, Linked To New ...","Mon Mar 18 12:30:09 EDT 2013","Science","Nature World News","6"
"26499","Astronomers gearing up for possible 'comet of the century'","Mon Mar 18 12:47:08 EDT 2013","Science","Fox News","7"
"26511","Berners-Lee wins engineering prize for world wide web","Mon Mar 18 12:03:03 EDT 2013","Science","BBC News","19"
"26512","Beautiful Time-Lapse Video of Comet Pan-STARRS and the Moon","Mon Mar 18 12:57:39 EDT 2013","Science","Slate Magazine (blog)","7"
"26538","NASA sees leaping lunar dust","Mon Mar 18 11:12:30 EDT 2013","Science","Eureka! Science News","3"
"26558","Birds evolve shorter wings to survive on roads","Mon Mar 18 12:03:13 EDT 2013","Science","New Scientist","13"
"26570","Leaping lunar dust","Mon Mar 18 08:30:16 EDT 2013","Science","Phys.Org","3"
"26596","Cock-a-doodle-doo! Scientists wonder why the rooster crows","Mon Mar 18 13:26:31 EDT 2013","Science","Los Angeles Times","7"
"26617","Internet pioneers win engineering prize","Mon Mar 18 09:40:25 EDT 2013","Science","BBC News","23"
"26640","Eureka! Earthquakes give us gold","Mon Mar 18 10:39:53 EDT 2013","Science","USA TODAY (blog)","36"
"26671","Under fire at H-P, Andreesen wins Queen Elizabeth Prize","Mon Mar 18 13:43:31 EDT 2013","Science","MarketWatch","25"
"26706","Indonesian Zoo Breeds Rare Komodo Dragons","Mon Mar 18 13:56:09 EDT 2013","Science","NPR (blog)","3"
"26719","Should we try to bring extinct species back to life?","Mon Mar 18 14:04:50 EDT 2013","Science","DVICE","12"
"26744","NASA's Mars rover Curiosity sidelined again after computer glitch","Mon Mar 18 14:13:11 EDT 2013","Science","Fox News","26"
"26745","Bat-eating spiders are everywhere, say researchers","Mon Mar 18 10:54:58 EDT 2013","Science","Science Recorder","20"
"26753","Researchers trap light, improve laser potential of MEH-PPV polymer","Mon Mar 18 09:07:35 EDT 2013","Science","Science Codex","-1"
"26756","Plugged Polymer Holes Boost Laser Potential","Mon Mar 18 14:13:04 EDT 2013","Science","Photonics.com","2"
"26798","NASA Captures Leaping Lunar Dust in Moon Images","Mon Mar 18 14:30:06 EDT 2013","Science","Science World Report","5"
"26833","Berners-Lee Wins £1 Million Engineering Prize","Mon Mar 18 14:46:04 EDT 2013","Science","Wall Street Journal (blog)","27"
"26853","Remains of 400-Year-Old Explosion Provide New Insight Into Star's Death","Mon Mar 18 14:36:35 EDT 2013","Science","Wired","4"
"26912","Sun Storm Forecast: Tiny Chance of Havoc","Mon Mar 18 15:19:43 EDT 2013","Science","New York Times","35"
"26921","Nine New Deep-Sea Species Discovered on Whale Skeleton in Antarctica","Mon Mar 18 15:16:39 EDT 2013","Science","Science World Report","4"
"26938","A warmer planet means bigger hurricane surges","Mon Mar 18 15:07:22 EDT 2013","Science","Ars Technica","6"
